mmsi,vessel_name,imo,call_sign,vessel_type,length,width,draft,cargo,transceiver_class
319179500,VIVA,IMO9798246,ZGKK9,37.0,94.0,14.0,4.0,37.0,A
319180300,MY TC,IMO9906556,ZGKM3,37.0,40.0,8.0,2.8,37.0,A
319180800,VINCE,IMO0000000,ZGIM2,37.0,12.0,4.0,4.0,52.0,B
319181000,WABI-SABI,IMO9583574,ZGBB6,37.0,49.0,9.0,2.2,37.0,A
319192100,STADION II,IMO9414462,ZGKQ7,79.0,178.0,28.0,9.9,79.0,A
319194000,STOLT TEAL,IMO9199323,ZCPT8,80.0,112.0,19.0,7.5,82.0,A
319195600,CLUB M,IMO9906116,ZGKJ6,37.0,40.0,8.0,2.2,37.0,A
319196300,MARIAH PRINCESS III,IMO0000000,ZGKV7,36.0,24.0,11.0,4.0,52.0,B
319196400,LEGEND,IMO8747305,ZGKV4,36.0,0.0,0.0,3.2,36.0,A
319196700,WORKNOT,,ZGKS6,90.0,18.0,6.0,0.0,90.0,A
319202600,AVANTE V,IMO7368950,ZGKR3,37.0,37.0,7.0,2.5,37.0,A
319205400,BOARDWALK,IMO9855317,ZGOD2,37.0,77.0,15.0,3.6,37.0,A
319205900,REGINA,IMO0000000,ZGOF3,37.0,23.0,6.0,4.0,52.0,B
319206400,T2 PICNIC,IMO0000000,0GKM6,37.0,0.0,0.0,4.0,52.0,B
319208100,SILENCE,IMO0000000,ZGOB8,37.0,16.0,6.0,4.0,52.0,B
319209400,RHINO,,ZGOG8,37.0,25.0,8.0,2.2,37.0,A
319210900,JETSTREAM,IMO966378000,ZGDL4,0.0,40.0,8.0,2.2,0.0,A
319211600,ONE ARCADIA,IMO9468310,ZGOK7,71.0,332.0,46.0,13.4,71.0,A
319212900,TOP FIVE II,IMO9838278,ZGOM4,37.0,61.0,11.0,3.3,37.0,A
319214600,FIFTY,IMO9879002,ZGOO9,37.0,50.0,8.0,3.0,37.0,A
319214900,DO MORE,IMO0000000,ZGOI8,36.0,19.0,10.0,4.0,52.0,B
319218400,EMOCEAN,IMO9878840,ZGOU6,90.0,38.0,8.0,2.5,90.0,A
319222800,VIDA,IMO9813711,ZGOY6,37.0,55.0,9.0,2.9,37.0,A
319226200,BACCHUS,IMO9548809,ZGQD3,37.0,50.0,10.0,2.6,37.0,A
319226400,W,IMO0000000,ZG0OV3,37.0,32.0,7.0,4.0,52.0,B
319229100,VERTIGO,IMO1011147,ZGQI,36.0,68.0,12.0,5.1,36.0,A
319232300,SOLEDAD,IMO0000000,ZGQJ6,36.0,13.0,8.0,4.0,52.0,B
319233100,SEVEN,IMO0000000,ZGQK5,37.0,0.0,0.0,4.0,52.0,B
319233300,JESSCON,,ZGQF2,37.0,21.0,7.0,2.3,37.0,A
319235000,FORTITUDE,IMO8653310,ZGQJ9,37.0,42.0,9.0,2.3,37.0,A
319237900,RISK AND REWARD,,6YST8,37.0,34.0,7.0,1.7,37.0,A
319250000,GAZELLE,IMO1008724,ZCPU4,37.0,40.0,8.0,2.0,37.0,A
319278000,NETANYA 8,IMO9416525,ZCPY2,37.0,58.0,11.0,3.1,37.0,A
319282000,STOLT SAGALAND,IMO9352200,ZCTV7,80.0,182.0,32.0,11.9,81.0,A
319304000,MADSUMMER,IMO1008413,ZCNX8,37.0,55.0,10.0,3.2,37.0,A
319315000,TE MANU,IMO1006269,ZCRJ6,37.0,49.0,9.0,2.2,37.0,A
319370000,HUNTER,IMO9509566,ZCXB6,37.0,49.0,8.0,4.0,37.0,A
319403000,FALCON LAIR,IMO1002990,ZCOE7,37.0,59.0,9.0,3.4,37.0,A
319409000,GLORIOUS ACE,IMO9561277,ZGAL,70.0,199.0,32.0,9.8,70.0,A
319436000,GEORGIA,IMO1006300,ZCSR6,37.0,48.0,10.0,4.0,36.0,A
319444000,CRILI,IMO9370733,ZCPC6,37.0,47.0,9.0,2.4,37.0,A
319448000,ONE MORE TOY,IMO8986808,ZCFS9,37.0,47.0,8.0,2.9,37.0,A
319451000,TELEOST,IMO1006219,ZCRQ7,37.0,48.0,8.0,2.4,37.0,A
319457000,KATHARINE,IMO1005930,ZCSY4,37.0,60.0,11.0,3.4,37.0,A
319466000,MYLIN IV,IMO1002902,ZHGL7,37.0,60.0,10.0,3.0,37.0,A
319468000,STOLT CONFIDENCE,IMO9102071,ZCSP3,80.0,176.0,31.0,11.9,89.0,A
319478000,STOLT SEA,IMO9149495,ZCSQ7,80.0,162.0,23.0,10.1,80.0,A
319479000,STOLT CONCEPT,IMO9178197,ZCSP2,80.0,176.0,31.0,11.9,81.0,A
319488000,STOLT EFFICIENCY,IMO9102112,ZCSP5,80.0,176.0,31.0,11.9,80.0,A
319498000,STOLT CREATIVITY,IMO9102095,ZCSP4,80.0,176.0,31.0,11.9,80.0,A
319515000,STOLT VIKING,IMO9196711,ZCON9,80.0,166.0,26.0,10.3,80.0,A
319563000,SOLAIA,IMO1006910,ZCFQ7,37.0,40.0,8.0,2.7,37.0,A
319567000,FAR FROM IT,IMO9505625,ZGAW,37.0,45.0,8.0,3.0,37.0,A
319573000,PARTY GIRL,IMO1010258,ZGCK,37.0,62.0,12.0,3.7,37.0,A
319581000,HELIOS 2,IMO1007110,ZCOM7,37.0,47.0,8.0,2.3,37.0,A
319589000,LORETTA ANNE,IMO1011800,ZGCA5,37.0,47.0,9.0,2.2,37.0,A
319597000,PODIUM,IMO1008798,ZCPC2,37.0,60.0,11.0,3.5,37.0,A
319627000,STOLT SNELAND,IMO9352212,ZCTY8,80.0,182.0,32.0,11.9,80.0,A
319649000,A1A,,ZCGB5,37.0,25.0,8.0,4.0,52.0,B
319654000,MAJESTIC,IMO1009065,ZCPX7,37.0,60.0,10.0,3.5,37.0,A
319661000,KOGO,IMO1008504,ZCOP3,37.0,71.0,14.0,4.0,37.0,A
319662000,HAMPSHIRE,IMO1006881,ZCGA2,37.0,56.0,10.0,2.7,37.0,A
319664000,IMPROMPTU,,ZCOM2,37.0,25.0,8.0,4.0,90.0,A
319669000,APRIL,IMO1010208,ZGAG9,37.0,52.0,9.0,3.4,37.0,A
319688000,LUNASEA,IMO1006752,ZCFS2,37.0,29.0,7.0,1.3,37.0,A
319704000,CHEEMAUN,,ZCGM9,37.0,25.0,8.0,4.0,37.0,A
319715000,CRACKER BAY,IMO1007249,ZCGU9,37.0,44.0,8.0,3.0,37.0,A
319720000,DB9,IMO1011496,ZGAY7,37.0,52.0,9.0,2.3,37.0,A
319732000,LADY L,IMO9653044,ZGCF,37.0,44.0,9.0,2.9,37.0,A
319741310,PALADIN,IMO9470624,ZGHI3,37.0,48.0,9.0,2.4,37.0,A
319747000,BALAJU,IMO9089499,ZCIB6,37.0,44.0,8.0,2.8,37.0,A
319763000,AVIVA,IMO1009053,ZCPZ6,37.0,68.0,12.0,3.4,37.0,A
319790000,TUGATSU,IMO1006867,ZCOX4,37.0,42.0,8.0,2.6,37.0,A
319793000,FOCUS,IMO8987682,ZCIP2,37.0,46.0,8.0,3.2,0.0,A
319795000,INCENTIVE,IMO1008061,ZCOF2,37.0,39.0,8.0,2.2,37.0,A
319838000,FORTUNATE SUN,IMO1008243,ZCGG9,37.0,54.0,10.0,2.9,37.0,A
319863000,EMINENCE,IMO1009481,ZCXP5,37.0,78.0,12.0,3.4,37.0,A
319869000,EMELINA,IMO1010143,ZCXF3,37.0,50.0,9.0,3.0,37.0,A
319874000,AMANTI,IMO1007275,ZCIT,37.0,51.0,10.0,3.4,37.0,A
319891000,LADY KATHRYN V,IMO1011068,ZGBK,37.0,60.0,11.0,3.5,37.0,A
319910000,TAMSEN,,ZCTG9,37.0,45.0,10.0,4.0,37.0,A
319920000,LEGACY,IMO9583586,ZGBY7,37.0,49.0,9.0,2.4,37.0,A
319926000,ARETI I,IMO9461726,ZCTR6,37.0,38.0,8.0,2.0,37.0,A
319973000,PURSUIT,IMO9554640,ZGEM3,37.0,53.0,9.0,3.7,37.0,A
319983000,MARY A,IMO1006893,ZGAM,37.0,46.0,8.0,3.0,37.0,A
319993000,WIND HORSE,,ZCOK,37.0,25.0,8.0,4.0,37.0,A
319994000,STOLT QUETZAL,IMO9376660,ZCYS4,80.0,123.0,20.0,8.9,81.0,A
319995000,SONGA GLORY,IMO9503990,ZGBZ7,70.0,196.0,32.0,12.7,70.0,A
323143000,LOURDES,IMO9259692,CLBO,80.0,238.0,39.0,11.5,80.0,A
323151000,VILMA,IMO9298961,CLBH,80.0,214.0,32.0,9.4,80.0,A
327801007,SVITZER CATUAN,IMO9788253,HIAA34,52.0,25.0,8.0,4.0,52.0,A
327801008,SVITZER MONTE CRISTI,IMO9788241,HIAA35,52.0,24.0,8.0,4.0,52.0,A
329018360,LET IT BE,IMO0000000,FAE9753,36.0,0.0,0.0,4.0,52.0,B
329018420,IDEFIX,IMO0000000,FAE9816,36.0,12.0,8.0,4.0,52.0,B
329021390,ALEGRIA,IMO0000000,,60.0,17.0,10.0,4.0,52.0,B
329021940,C'EST LA VIE,IMO0000000,FAG6913,36.0,14.0,8.0,4.0,52.0,B
329022560,L'ALBATROS,IMO0000000,FAG9030,36.0,11.0,6.0,4.0,52.0,B
329022850,NIMA,IMO0000000,FAH3764,36.0,12.0,8.0,4.0,52.0,B
329696389,,,,37.0,25.0,8.0,4.0,52.0,A
333333333,III AMIGOS,,,0.0,31.0,6.0,0.0,0.0,A
338000083,TYPHOONS SKIFF,,,37.0,25.0,8.0,4.0,52.0,B
338001729,DUCK BLIND,,,37.0,25.0,8.0,4.0,52.0,B
338001841,BREEZIN',,,37.0,10.0,3.0,4.0,52.0,B
338002000,TUCKER CANDIES,IMO9577678,WDG7253,90.0,88.0,18.0,5.9,70.0,A
338003172,SPELLBOUND,IMO0000000,WDA8761,36.0,13.0,4.0,4.0,52.0,B
338003759,BOLERO,,,37.0,16.0,8.0,4.0,52.0,B
338004941,ANDANTE,,,37.0,12.0,8.0,4.0,52.0,B
338012437,CODE ZERO,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
338012723,AQUA VITAE,,,37.0,12.0,8.0,4.0,52.0,B
338021074,LAKE GUARDIAN,IMO8030609,,90.0,54.0,12.0,3.7,33.0,A
338025179,NAUVOO,,,37.0,7.0,8.0,4.0,39.0,A
338028795,SOUNDRUNNER,IMO0000000,,37.0,15.0,5.0,4.0,52.0,B
338030833,SOARING EAGLE,,,37.0,12.0,8.0,4.0,52.0,B
338032000,AGNES CANDIES,IMO9679438,KAGK,90.0,90.0,18.0,6.0,70.0,A
338032241,JUS' PUCKIN' AROUND,IMO0000000,,37.0,15.0,5.0,4.0,52.0,B
338032925,SALISH MISTS,,,37.0,10.0,3.0,4.0,52.0,B
338032969,BALI HAI,IMO0000000,,36.0,14.0,4.0,4.0,52.0,B
338034319,RESOLUTION,IMO0000000,,37.0,12.0,4.0,4.0,52.0,B
338034921,SEALUTION,,,37.0,25.0,8.0,4.0,52.0,B
338035000,CAPT. ELLIOT MCCALL,IMO9744453,WDM5094,60.0,64.0,11.0,2.0,64.0,A
338035036,BOUNTY,,,37.0,10.0,3.0,4.0,52.0,B
338040707,PASSAGE,,,37.0,12.0,8.0,4.0,52.0,B
338041163,JOLLY MON,IMO0000000,WX6414,37.0,0.0,7.0,4.0,52.0,B
338041617,ALLISON LEIGH,,,37.0,11.0,8.0,4.0,52.0,B
338041811,BAY DREAMING,IMO0000000,WDK5738,36.0,12.0,6.0,4.0,52.0,B
338043094,MY ALLIBI,,,37.0,8.0,3.0,4.0,52.0,B
338044878,GRECIAN FORMULA,,,37.0,9.0,8.0,4.0,52.0,B
338046245,KNOTCHO GRANDE,IMO0000000,,37.0,16.0,5.0,4.0,52.0,B
338047000,FAST RUNNER,IMO9624885,WDG4186,60.0,51.0,9.0,2.3,70.0,A
338047023,PARADISE II,,,37.0,15.0,8.0,4.0,52.0,B
338047344,FINEST KIND,IMO0000000,,37.0,12.0,5.0,4.0,52.0,B
338047897,DIAMOND GEM,,,37.0,9.0,8.0,4.0,52.0,B
338049016,JANET LOU,,,37.0,25.0,8.0,4.0,52.0,B
338049554,S/Y BOLERO,IMO0000000,WDA4148,36.0,22.0,4.0,4.0,52.0,B
338051404,IT'S 5 OCLOCK SOMEWH,,,37.0,12.0,8.0,4.0,52.0,B
338051528,PRIME MOVER,,,37.0,14.0,4.0,4.0,52.0,B
338051706,FOUR SEA SONS III,IMO0000000,,37.0,16.0,6.0,4.0,52.0,B
338052805,GRACIE,IMO0000000,,36.0,9.0,4.0,4.0,52.0,B
338053000,ALL INN,,WDL2211,38.0,39.0,8.0,0.0,38.0,A
338053678,TAUTAUG,,,37.0,13.0,4.0,4.0,52.0,B
338055000,ALYSSA CHOUEST,IMO9530058,KYSH,70.0,94.0,18.0,6.0,70.0,A
338055535,LAURENTIAN,,,90.0,22.0,6.0,4.0,90.0,A
338055661,STARR,IMO0000000,,36.0,12.0,2.0,4.0,52.0,B
338056000,NRC LIBERTY,IMO8978708,WDB4340,90.0,33.0,7.0,2.7,54.0,A
338056874,YO ELEVEN,IMO0000000,,37.0,9.0,3.0,4.0,52.0,B
338057000,PEARL 80,IMO0000000,,37.0,24.0,6.0,4.0,52.0,B
338057521,M/Y MINNEHAHA,IMO0000000,CG34292,37.0,11.0,3.0,4.0,52.0,B
338058124,SEA JAC II,,,60.0,9.0,8.0,4.0,52.0,B
338059157,ARDREEN,,,37.0,18.0,5.0,4.0,52.0,B
338059284,SEAQUESTERED,IMO0000000,,37.0,22.0,4.0,4.0,52.0,B
338059496,MILLENNIUM,,,37.0,11.0,4.0,4.0,52.0,B
338059511,SALONA,IMO0000000,,36.0,12.0,4.0,4.0,52.0,B
338060000,REGULUS,IMO9582324,WDG8927,90.0,75.0,17.0,5.2,90.0,A
338060234,TURTLE CRAWL,IMO0000000,,36.0,14.0,4.0,4.0,52.0,B
338064000,HARVEY DEEP - SEA,IMO9581291,WVEY,90.0,89.0,19.0,6.1,90.0,A
338065194,DARK HORSE,IMO0000000,,36.0,15.0,5.0,4.0,52.0,B
338065543,TAURUS,,,37.0,10.0,8.0,4.0,52.0,B
338065884,TOWBOAT US 5,,,31.0,7.0,8.0,4.0,52.0,B
338065964,M/V COPEING,,WAE8888,37.0,19.0,6.0,1.5,37.0,A
338066000,AURORA,IMO9920966,WDL8377,52.0,40.0,14.0,3.4,52.0,A
338066263,VIRGINIA LEE,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
338066502,HALCYON,IMO0000000,,37.0,18.0,4.0,4.0,52.0,B
338066598,WINDY-I,,,37.0,17.0,5.0,4.0,52.0,B
338067332,SUMMER SOLSTICE,IMO0000000,,36.0,13.0,6.0,4.0,52.0,B
338067371,RTIME,IMO0000000,,37.0,14.0,4.0,4.0,52.0,B
338067800,PEZ FINDER,IMO0000000,,37.0,12.0,4.0,4.0,52.0,B
338068000,SQUALL,IMO9690391,WDI5397,90.0,71.0,8.0,4.0,70.0,A
338068521,GOOD VIBRATIONS,IMO0000000,,37.0,14.0,5.0,4.0,52.0,B
338068956,ADVENTURE,,,37.0,13.0,8.0,4.0,52.0,B
338069102,LADY CONSTANCE,IMO0000000,,37.0,10.0,6.0,4.0,52.0,B
338069877,SKIPJACK,,,37.0,13.0,8.0,4.0,52.0,B
338069994,ENDLESS,,,37.0,13.0,8.0,4.0,52.0,B
338070127,HONOLULU,,,50.0,12.0,4.0,4.0,52.0,B
338070255,CALYPSO,,,37.0,18.0,5.0,4.0,52.0,B
338070466,GHOSTBOAT,IMO0000000,WDD2564,37.0,16.0,4.0,4.0,52.0,B
338070653,LADY PAMELA,,,37.0,26.0,6.0,4.0,52.0,B
338070931,EXODUS,IMO0000000,,37.0,15.0,4.0,4.0,52.0,B
338071000,MAERSK PITTSBURGH,IMO9342176,WMPP,70.0,300.0,40.0,14.5,71.0,A
338071038,HARBOR GRACE,,,90.0,13.0,8.0,4.0,99.0,A
338071811,SHANTI,,,37.0,25.0,8.0,4.0,52.0,B
338071941,COOYON,,,37.0,10.0,8.0,4.0,52.0,B
338072085,NEPENTHE,,,37.0,21.0,8.0,4.0,52.0,B
338072235,SANDPIPER,,,37.0,25.0,8.0,4.0,52.0,B
338072846,CREEKY,IMO0000000,,36.0,14.0,4.0,4.0,52.0,B
338072862,3RD WISH,IMO0000000,,37.0,19.0,5.0,4.0,52.0,B
338073000,JRT MORAN,IMO9794707,WDI3936,31.0,27.0,8.0,4.0,52.0,A
338073736,MISCELLANEOUS,IMO0000000,,37.0,21.0,6.0,4.0,52.0,B
338073787,MISS LIZA,,,37.0,21.0,8.0,4.0,52.0,B
338073847,INSHALLAH,,,37.0,25.0,8.0,4.0,52.0,B
338073957,TUCKER TALES,,,37.0,17.0,8.0,4.0,52.0,B
338075091,RUMRUNNER II,,,37.0,11.0,8.0,4.0,52.0,B
338075252,AWAKENING,,,37.0,25.0,8.0,4.0,52.0,B
338075892,PILOT BOAT SPRING PT,,WDB8945,90.0,0.0,0.0,0.0,90.0,A
338076155,R ESCAPE,,,60.0,11.0,8.0,4.0,52.0,B
338076896,WINSTON II,,,37.0,15.0,4.0,4.0,52.0,B
338079954,APPLIED PHYSICS,,,37.0,25.0,8.0,4.0,52.0,B
338080722,MS SERA,,,37.0,12.0,3.0,4.0,52.0,B
338081579,MALIKA,IMO0000000,,37.0,13.0,4.0,4.0,52.0,B
338082912,MISSION DRIFT,IMO0000000,,37.0,10.0,3.0,4.0,52.0,B
338084472,DAYDREAM,IMO0000000,,36.0,10.0,3.0,4.0,52.0,B
338084669,SARAH B,,,37.0,17.0,8.0,4.0,37.0,A
338085017,MERLIN,IMO0000000,WDB3560,36.0,16.0,3.0,4.0,52.0,B
338085738,MINERVA,,ZCOW5,37.0,25.0,8.0,4.0,37.0,A
338086091,MOON SHADOW,,,37.0,12.0,4.0,4.0,52.0,B
338086647,DANCING ANGELS,IMO0000000,WDH9131,37.0,14.0,4.0,4.0,52.0,B
338087117,ALTAIR,,,60.0,10.0,3.0,4.0,52.0,B
338087488,JOURNEY,IMO0000000,WDC4674,37.0,13.0,10.0,4.0,52.0,B
338089000,SURVEYOR,IMO0000103,WDK8802,0.0,29.0,0.0,2.0,0.0,A
338089481,PASSAGE,,,37.0,17.0,4.0,4.0,52.0,B
338092107,HAMMER,IMO0000000,WDC9051,37.0,13.0,5.0,4.0,52.0,B
338092145,MUSE,,,37.0,12.0,3.0,4.0,52.0,B
338092678,CHARADE,IMO0000000,WDB3046,37.0,20.0,5.0,4.0,52.0,B
338092728,AVANTI,,,37.0,22.0,5.0,4.0,37.0,A
338093069,SPELLCASTER,IMO0000000,,37.0,13.0,3.0,4.0,52.0,B
338093499,FINANGLER,,,37.0,16.0,5.0,4.0,52.0,B
338093777,LA FIREBOAT 2,IMO9271535,,90.0,32.0,8.0,4.8,51.0,A
338094329,BELLATRIX,,,37.0,13.0,8.0,4.0,52.0,B
338094647,DREAMTIME,,,37.0,25.0,8.0,4.0,52.0,B
338094706,SEA VIZ,,,37.0,19.0,8.0,4.0,52.0,B
338094819,KNOT FAST,IMO0000000,NOTFAST,37.0,15.0,6.0,4.0,52.0,B
338094919,SWEET MELISSA,,,37.0,10.0,8.0,4.0,52.0,B
338095126,HULA MAMA,,,37.0,25.0,8.0,4.0,52.0,B
338095377,VOLARE,IMO0000000,VOLARE,36.0,34.0,6.0,4.0,52.0,B
338095872,ANN MARIE ROSE,,,37.0,14.0,5.0,4.0,52.0,B
338095972,SANDPIPER 2,,,37.0,10.0,3.0,4.0,52.0,B
338096000,DEREK M BAYLIS,,WDH6882,60.0,19.0,4.0,4.0,52.0,B
338096168,CARAMBA,,,37.0,14.0,4.0,4.0,52.0,B
338096421,SOUTHERN CROSS,,WDF2306,30.0,35.0,7.0,2.2,30.0,A
338096456,ALCHEMY VII,,,37.0,16.0,4.0,4.0,52.0,B
338096801,MY 3 SUNS,,,37.0,10.0,7.0,4.0,52.0,B
338096862,BUSTERS TOY III,,,37.0,16.0,5.0,4.0,52.0,B
338097168,TIME TO RELAX,,,37.0,15.0,4.0,4.0,52.0,B
338097196,NORTHERN LIGHT,,,37.0,10.0,8.0,4.0,52.0,B
338097908,HOOKED,,,37.0,25.0,8.0,4.0,52.0,B
338098058,DESTINY,IMO0000000,DESTINY,37.0,13.0,4.0,4.0,52.0,B
338098059,BEST FRIENDS,,,37.0,12.0,8.0,4.0,52.0,B
338098154,AMERICAN PRIDE,IMO0000000,WDF3213,37.0,0.0,0.0,4.0,52.0,B
338098191,EXCALIBUR,,,37.0,16.0,4.0,4.0,52.0,B
338098765,PROVIDENCE,IMO0000000,,37.0,16.0,6.0,4.0,52.0,B
338099013,FIRST STATE,,,90.0,18.0,8.0,4.0,52.0,B
338099677,PATRIYACHTIK,,,37.0,12.0,8.0,4.0,52.0,B
338099765,AMAPOLA,IMO0000000,WDC8188,37.0,16.0,6.0,4.0,52.0,B
338099886,WAKADUI,,,37.0,15.0,4.0,4.0,52.0,B
338099998,GLORIAUS II,,,37.0,13.0,4.0,4.0,52.0,B
338100018,MARE'ZIA,,,37.0,12.0,3.0,4.0,52.0,B
338100071,IVORY LADY,IMO0000000,,37.0,16.0,5.0,4.0,52.0,B
338100112,ODD-A-SEA,,,37.0,7.0,8.0,4.0,52.0,B
338100408,KARON LOUISE,,,60.0,17.0,4.0,4.0,52.0,B
338100519,GRUMPY,,,37.0,17.0,5.0,4.0,52.0,B
338100538,BAD INTENTIONS,,,37.0,19.0,5.0,4.0,37.0,A
338101037,PINTA,,,36.0,25.0,8.0,4.0,52.0,B
338101508,ILLUMINE,,,37.0,12.0,4.0,4.0,52.0,B
338101744,BUCKET LIST,,,37.0,11.0,8.0,4.0,52.0,B
338101821,THE FEVER,,,37.0,18.0,8.0,4.0,52.0,B
338101828,MERRIE ELLEN,,,60.0,25.0,6.0,4.0,52.0,B
338101896,LEEHOUND II,IMO0000000,,36.0,12.0,4.0,4.0,52.0,B
338102000,EXCEL,IMO8654560,WDH8776,60.0,33.0,9.0,4.0,60.0,A
338102043,SWEET SPOT,,,37.0,13.0,4.0,4.0,52.0,B
338102322,PROMISE,,,37.0,25.0,8.0,4.0,52.0,B
338102368,SHARED DREAM,,,37.0,8.0,3.0,4.0,52.0,B
338102573,KIDZ-R-GONE,,,37.0,12.0,4.0,4.0,52.0,B
338102704,ALL ABOUT ME,,,37.0,25.0,8.0,4.0,52.0,B
338102902,NIGHT WIND,,,37.0,15.0,4.0,4.0,52.0,B
338103006,LADY TAZ,IMO0000000,,37.0,15.0,6.0,4.0,52.0,B
338103225,SEA U LATER,,WDF5080,0.0,33.0,6.0,2.0,0.0,A
338103616,JIMMY DREAMS,,,37.0,16.0,5.0,4.0,52.0,B
338103693,ODYSSEY,,,37.0,13.0,8.0,4.0,52.0,B
338104037,INGENUITY,,,90.0,40.0,11.0,4.0,33.0,A
338104306,SEA 2 SKY,,,37.0,11.0,8.0,4.0,52.0,B
338104711,WILLIN',IMO0000000,,36.0,9.0,4.0,4.0,52.0,B
338104822,LATTITUDES CHANGE AT,,,37.0,13.0,4.0,4.0,52.0,B
338104962,SPRINGTIME,,,37.0,15.0,4.0,4.0,52.0,B
338104997,NEGOSEATOR,,,37.0,13.0,4.0,4.0,52.0,B
338105469,BITE ME,,,37.0,25.0,8.0,4.0,52.0,B
338105473,TWO SWIFT II,,,37.0,25.0,8.0,4.0,52.0,B
338105699,SEA BLAZE,,,37.0,18.0,5.0,4.0,52.0,B
338106036,ESCAPE,,,37.0,13.0,4.0,4.0,52.0,B
338106827,NANSEA,,,37.0,25.0,8.0,4.0,52.0,B
338106996,MY WAY,,,37.0,15.0,5.0,4.0,52.0,B
338107002,AT EASE,,,37.0,25.0,8.0,4.0,52.0,B
338107003,REEL GRACE,,,37.0,19.0,5.0,4.0,52.0,B
338107037,WESTON MERRIT,IMO0000000,,37.0,14.0,4.0,4.0,52.0,B
338107088,THE PACER,,,37.0,25.0,8.0,4.0,52.0,B
338107324,PAID4,,,37.0,25.0,8.0,4.0,37.0,A
338107361,CANDIDE,,,37.0,11.0,4.0,4.0,52.0,B
338107395,PATTY ANN,IMO0000000,,37.0,13.0,4.0,4.0,52.0,B
338107461,BUCKET LIST,IMO0000000,,37.0,20.0,6.0,4.0,52.0,B
338107575,PRIVATE IDAHO,,,37.0,20.0,5.0,4.0,37.0,A
338107856,LADY D,IMO0000000,WDE5711,37.0,27.0,6.0,4.0,52.0,B
338107868,RESOLUTE,IMO0000000,,36.0,13.0,4.0,4.0,52.0,B
338107888,HAMPTON ROADS,,,90.0,36.0,9.0,4.0,33.0,A
338108079,DAUNTLESS,,,37.0,10.0,3.0,4.0,52.0,B
338108106,NAOS 400,,,37.0,11.0,8.0,4.0,52.0,B
338108205,THE FLYING PENGUIN,,,37.0,11.0,8.0,4.0,52.0,B
338108395,AT EASE,,,37.0,13.0,8.0,4.0,52.0,B
338108428,SOGGY DOLLAR,,,37.0,16.0,4.0,4.0,52.0,B
338108493,CHARISMA,IMO0000000,,37.0,12.0,5.0,4.0,52.0,B
338108513,BAY WOLF,IMO0000000,,37.0,14.0,5.0,4.0,52.0,B
338108787,WILSON,IMO0000000,,37.0,11.0,3.0,4.0,52.0,B
338108994,CELEBRATION,IMO0000000,,37.0,29.0,8.0,4.0,52.0,B
338109287,GRACE,,,37.0,25.0,8.0,4.0,52.0,B
338109401,ANY EXCUSE,,,37.0,15.0,4.0,4.0,52.0,B
338109522,VALKYRIE,IMO0000000,,37.0,8.0,4.0,4.0,52.0,B
338109758,CHEROKEE,,,90.0,47.0,10.0,4.0,33.0,A
338109803,DONE DEAL,,,37.0,12.0,3.0,4.0,52.0,B
338110000,LOUISIANA,IMO9704790,WLOZ,80.0,183.0,32.0,11.3,80.0,A
338112711,PURA VIDA,,,37.0,12.0,8.0,4.0,52.0,B
338113827,BONEY,,,37.0,14.0,8.0,4.0,52.0,B
338115284,LAKICO,,,37.0,10.0,8.0,4.0,52.0,B
338115354,SPARROW II,,,37.0,18.0,8.0,4.0,52.0,B
338115691,BLISS,,,37.0,13.0,4.0,4.0,52.0,B
338115796,SEADATED,,,37.0,15.0,8.0,4.0,52.0,B
338115883,FL4132PA,,,30.0,10.0,8.0,4.0,52.0,B
338116159,MARY E,,,37.0,18.0,5.0,4.0,52.0,B
338116274,ALWAYS R SUMMERPLACE,,,37.0,20.0,4.0,4.0,52.0,B
338116454,LUNA-SEA II,,,37.0,11.0,8.0,4.0,52.0,B
338117192,LIBERTY,,,37.0,15.0,4.0,4.0,52.0,B
338117512,SPEAKEASY,,,37.0,19.0,8.0,4.0,52.0,B
338117769,CLASSIC CYN,IMO0000000,WDG6800,37.0,16.0,6.0,4.0,52.0,B
338117929,STARDUST,,,37.0,21.0,5.0,4.0,52.0,B
338117933,MOET,,,37.0,15.0,8.0,4.0,52.0,B
338118255,CORAZON,IMO0000000,,36.0,15.0,8.0,4.0,52.0,B
338118564,MY TOY TOO,,,37.0,10.0,4.0,4.0,52.0,B
338118674,BAYWATCH 19,,WZB9310,90.0,25.0,8.0,4.0,0.0,A
338118737,FOUR ORRS,,,37.0,19.0,5.0,4.0,52.0,B
338119178,,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
338120132,BLACK PEARL,,,37.0,14.0,8.0,4.0,52.0,B
338120286,WHISKEY WISDOM,IMO0000000,,37.0,17.0,5.0,4.0,52.0,B
338120363,BOTANY BAY,,,37.0,16.0,4.0,4.0,36.0,A
338122738,FREE SPIRIT,,,37.0,12.0,8.0,4.0,52.0,B
338123456,FLYING FISH,IMO0000000,,37.0,0.0,0.0,1.0,30.0,B
338123469,KATHIE M,,,37.0,18.0,8.0,4.0,52.0,B
338123603,MARY DIANNE,IMO0000000,,37.0,15.0,5.0,4.0,52.0,B
338123673,SURFARI,,,37.0,11.0,8.0,4.0,52.0,B
